"pv","pid_out","pwm","max31ctrl","max31err","sp","sv","RT_ref","pid_p","pid_i","pid_d","pid_n","time"
194.18394470214844,20.22510528564453,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,853.8139998912811
194.18394470214844,20.21941566467285,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,853.8550000190735
194.18394470214844,20.213726043701172,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,853.8919999599457
194.18394470214844,20.208036422729492,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,853.9340000152588
194.18394470214844,20.202346801757812,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,853.9739999771118
194.18394470214844,20.196657180786133,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.0149998664856
194.21449279785156,19.770862579345703,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.0519998073578
194.15341186523438,20.602874755859375,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.0929999351501
194.18394470214844,20.17958641052246,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.1339998245239
194.18394470214844,20.17389678955078,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.1749999523163
194.12286376953125,21.008207321166992,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.2109999656677
194.15341186523438,20.587007522583008,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.2530000209808
194.15341186523438,20.583614349365234,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.2939999103546
194.15341186523438,20.58022117614746,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.3339998722076
194.15341186523438,20.576828002929688,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.3759999275208
194.15341186523438,20.573434829711914,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.4119999408722
194.15341186523438,20.57004165649414,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.4539999961853
194.12286376953125,20.986753463745117,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.4939999580383
194.18394470214844,20.145658493041992,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.5349998474121
194.15341186523438,20.559864044189453,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.5719997882843
194.15341186523438,20.55647087097168,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.6129999160767
194.15341186523438,20.553077697753906,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.6539998054504
194.15341186523438,20.549684524536133,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.6949999332428
194.15341186523438,20.54629135131836,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.731999874115
194.18394470214844,20.123003005981445,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.771999835968
194.18394470214844,20.117313385009766,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.8139998912811
194.18394470214844,20.111623764038086,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.8550000190735
194.18394470214844,20.105934143066406,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.8959999084473
194.18394470214844,20.100244522094727,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.9329998493195
194.18394470214844,20.094554901123047,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,854.9739999771118
194.15341186523438,20.508760452270508,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.0139999389648
194.21449279785156,19.665367126464844,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.0549998283386
194.18394470214844,20.077484130859375,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.0920000076294
194.18394470214844,20.071794509887695,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.1339998245239
194.21449279785156,19.645999908447266,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.1749999523163
194.21449279785156,19.638011932373047,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.2149999141693
194.18394470214844,20.050128936767578,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.2519998550415
194.2450408935547,19.2042293548584,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.2929999828339
194.21449279785156,19.61404800415039,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.3339998722076
194.2450408935547,19.185955047607422,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.375
194.2450408935547,19.175668716430664,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.4119999408722
194.2450408935547,19.165382385253906,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.452999830246
194.2450408935547,19.15509605407715,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.4939999580383
194.2450408935547,19.14480972290039,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.5349998474121
194.30613708496094,18.294313430786133,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.5749998092651
194.2450408935547,19.119640350341797,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.6129999160767
194.2450408935547,19.10935401916504,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.6539998054504
194.2755889892578,18.67896270751953,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.6949999332428
194.2755889892578,18.666378021240234,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.7359998226166
194.2755889892578,18.653793334960938,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.771999835968
194.30613708496094,18.22110366821289,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.8129999637604
194.2755889892578,18.626325607299805,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.8539998531342
194.2755889892578,18.613740921020508,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.8949999809265
194.30613708496094,18.18105125427246,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.9319999217987
194.2755889892578,18.586273193359375,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,855.9729998111725
194.2755889892578,18.573688507080078,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.0139999389648
194.2755889892578,18.56110382080078,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.0549998283386
194.30613708496094,18.128414154052734,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.0920000076294
194.2755889892578,18.53363609313965,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.1329998970032
194.2755889892578,18.52105140686035,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.173999786377
194.2755889892578,18.508466720581055,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.2139999866486
194.2755889892578,18.495882034301758,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.2549998760223
194.30613708496094,18.06319236755371,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.2929999828339
194.2450408935547,18.888519287109375,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.3329999446869
194.2755889892578,18.458127975463867,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.375
194.30613708496094,18.02543830871582,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.414999961853
194.2755889892578,18.430660247802734,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.4519999027252
194.2450408935547,18.838180541992188,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.492999792099
194.2755889892578,18.40778923034668,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.5339999198914
194.2450408935547,18.815309524536133,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.5749998092651
194.2450408935547,18.805023193359375,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.6119999885559
194.21449279785156,19.214841842651367,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.6529998779297
194.2755889892578,18.36664390563965,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.694000005722
194.21449279785156,19.19426918029785,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.7349998950958
194.21449279785156,19.186281204223633,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.7749998569489
194.21449279785156,19.178293228149414,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.8129999637604
194.2450408935547,18.750200271606445,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.8539998531342
194.21449279785156,19.160018920898438,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.8939998149872
194.21449279785156,19.15203094482422,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.9349999427795
194.2450408935547,18.72393798828125,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,856.9719998836517
194.18394470214844,19.553861618041992,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.0130000114441
194.21449279785156,19.128067016601562,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.0539999008179
194.18394470214844,19.540184020996094,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.0949997901917
194.21449279785156,19.114389419555664,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.1319999694824
194.21449279785156,19.106401443481445,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.1729998588562
194.21449279785156,19.098413467407227,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.2139999866486
194.18394470214844,19.510530471801758,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.2549998760223
194.18394470214844,19.504840850830078,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.2919998168945
194.15341186523438,19.91904640197754,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.3320000171661
194.21449279785156,19.075653076171875,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.3729999065399
194.18394470214844,19.487770080566406,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.414999961853
194.21449279785156,19.061975479125977,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.454999923706
194.21449279785156,19.053987503051758,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.492999792099
194.18394470214844,19.46610450744629,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.5339999198914
194.21449279785156,19.04030990600586,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.5739998817444
194.21449279785156,19.03232192993164,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.6150000095367
194.21449279785156,19.024333953857422,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.6519999504089
194.18394470214844,19.436450958251953,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.694000005722
194.21449279785156,19.010656356811523,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.7339999675751
194.18394470214844,19.422773361206055,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.7749998569489
194.18394470214844,19.417083740234375,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.811999797821
194.21449279785156,18.991289138793945,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.8529999256134
194.21449279785156,18.983301162719727,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.8939998149872
194.21449279785156,18.975313186645508,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.9349999427795
194.21449279785156,18.96732521057129,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,857.9759998321533
194.21449279785156,18.95933723449707,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.0130000114441
194.2450408935547,18.5312442779541,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.0539999008179
194.2450408935547,18.520957946777344,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.0949997901917
194.21449279785156,18.930776596069336,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.1349999904633
194.2450408935547,18.502683639526367,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.1719999313354
194.18394470214844,19.33260726928711,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.2129998207092
194.21449279785156,18.90681266784668,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.2539999485016
194.21449279785156,18.89882469177246,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.2949998378754
194.18394470214844,19.310941696166992,55,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.3320000171661
194.21449279785156,18.885147094726562,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.3729999065399
194.2450408935547,18.457054138183594,54,0,64,194.1083221435547,15.0,109.70999908447266,13.75224494934082,1.8809928894042969,0.0,0.0,858.4139997959137
