"pv","pid_out","pwm","max31ctrl","max31err","sp","sv","RT_ref","pid_p","pid_i","pid_d","pid_n","time"
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.63099980354309
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.67199993133545
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.712999820709229
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.75
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.79099988937378
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.832000017166138
110.66988372802734,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.872999906539917
110.66988372802734,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.90999984741211
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.949999809265137
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,9.991999864578247
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,10.032999992370605
110.63933563232422,200.0,96,0,4,200.0,15.0,109.70999908447266,13.82172966003418,3.6269338130950928,1.332938313484192,1.4482746124267578,10.073999881744385
